-7.127951,2.354144,풀다
-3.009244,2.066963,시절
-5.658369,3.931498,물건
-6.322935,1.834641,직접
-3.958572,3.750429,개인
-2.423936,0.999986,근데
-5.132628,2.153133,발
-5.328907,4.223186,작가
-4.745504,3.412271,효과
-3.975034,5.091124,불교
-7.43598,2.943104,끌다
-4.726667,1.095628,대로
-3.975669,0.820236,빨리
-5.354727,1.47242,시작되다
-5.478001,2.634022,둘
-7.255241,2.766484,말다
-6.24289,2.19377,설명하다
-4.156816,4.850475,우주
-3.012129,2.462073,시기
-4.268579,1.27597,마치
-2.512176,-0.583886,살
-4.621614,4.394032,생산
-5.874854,2.541521,바라다
-4.138546,0.263733,강하다
-6.311846,3.183967,경험
-4.557511,4.715489,음악
-4.15023,2.941601,최고
-6.13174,2.394415,나타내다
-4.822936,1.413456,아프다
-3.043171,-0.611128,적다
-5.030493,2.128129,비
-6.037621,4.789827,고향
-5.91329,3.416242,놀라다
-4.453829,0.892542,다양하다
-6.85469,3.200974,울다
-4.157287,4.345991,농민
-5.448385,1.717488,드러나다
-4.115171,4.456415,은행
-6.858166,2.0671,지내다
-3.496603,2.850912,결혼
-6.284824,4.734189,동생
-4.080823,3.017428,법
-5.276663,4.372441,소설
-2.513314,1.486611,예
-1.842463,0.956609,오후
-5.536707,3.136802,질서
-7.232692,2.097604,담다
-5.17571,1.787543,모이다
-4.001886,4.384079,시민
-3.095804,3.591276,회장
-4.647781,0.415283,빠르다
-5.060137,2.798262,스스로
-6.314347,4.699292,아기
-6.244218,4.265902,아저씨
-2.955785,1.798779,옛날
-2.44008,0.425453,이날
-5.949193,1.95522,제대로
-1.515877,3.270235,달
-6.984539,2.368994,던지다
-4.248067,0.122591,참
-2.667423,3.023031,공간
-2.614753,1.570422,이곳
-6.434724,4.869712,딸
-4.234093,2.430658,마지막
-5.808622,2.22158,벌이다
-5.058653,4.957488,병원
-6.063464,3.210583,자세
-5.858007,1.899324,강조하다
-5.021529,4.441133,경찰
-6.652183,2.813202,맡다
-1.812069,1.007463,저녁
-2.678382,0.281415,한편
-2.837149,1.106978,그러면
-2.636448,0.53985,기자
-3.384433,-0.503692,넓다
-4.854887,2.572816,시험
-6.781125,3.259831,잠
-4.844099,1.425188,주로
-4.370816,-1.513633,훨씬
-4.587029,2.410417,면
-4.077007,3.525852,통일
-5.344337,2.013669,들어서다
-4.328976,5.2829,건강
-3.421139,0.594792,가깝다
-4.730947,4.691379,건물
-4.372297,3.283776,시설
-3.635114,4.091105,외국
-3.663333,2.279387,밑
-5.908357,4.743478,어른
-3.110504,3.181518,주변
-3.762311,2.629792,대신
-3.821374,2.904684,원인
-7.450853,3.314377,팔다
-1.535121,2.922108,차례
-4.400516,2.996298,군
-5.53578,2.162598,열심히
-5.802011,1.809103,일하다
-3.860269,3.784795,재산
-4.500078,-1.472821,조금
-4.47437,3.701586,팀
-6.276864,4.855454,부모
-4.526619,-1.449694,약간
-4.71345,4.08661,언어
-4.977475,3.110691,요구하다
-6.547792,0.97401,올라가다
-4.91562,1.146891,첫
-4.982563,4.313675,감독
-1.931297,1.075465,그날
-2.693051,0.862183,사실
-5.521314,1.034639,자주
-6.857226,2.670271,당하다
-6.317208,2.914737,삼다
-4.145629,2.667518,약
-2.613119,2.936789,기간
-6.78334,4.102748,담배
-5.612076,1.940132,일으키다
-3.38583,0.93564,일단
-6.239015,4.499434,할아버지
-4.2477,4.130484,조직
-5.318638,2.096644,태어나다
-4.46988,4.464136,공장
-3.781338,1.030748,벌써
-7.144097,2.006789,즐기다
-4.11047,1.649432,지
-5.310806,4.72976,환자
-6.112567,2.593152,변하다
-2.950768,2.346925,사고
-3.444871,0.801914,그래도
-3.515172,0.939267,아무리
-6.197946,1.715302,맞추다
-4.112648,3.482179,쌀
-3.714703,3.620202,일반
-4.93241,0.957377,재미있다
-6.291891,2.453356,가르치다
-6.143391,3.648983,대화
-7.21366,2.976425,막다
-3.887393,1.666425,올해
-6.237778,4.58774,형
-5.081988,0.572295,달리
-7.644569,3.086966,버리다
-7.2494,3.121104,붙이다
-5.645831,3.883185,인물
-4.407633,1.02402,늘
-4.498916,1.773459,모두
-3.411559,4.421262,전국
-4.849379,2.422121,마치다
-2.664791,3.770985,전
-3.074308,0.509028,다만
-5.264416,1.861152,도움
-4.748271,5.169689,가정
-7.502572,3.124799,걸다
-6.312064,1.985125,빠지다
-3.521385,0.492232,멀다
-4.739717,4.57169,버스
-3.518769,2.185635,오늘날
